epsilon13,c13,Lambda_TeV
0.08054261652295507,1.0006290109818612,14.810747386599429
0.08066784983779803,1.0007158744723732,14.811390224895135
0.07965013995421648,1.00001019567201,14.806167000383208
0.07842323531083929,0.9991601230199383,14.799872567769008
0.07769348298655042,0.9986548498861255,14.796129962625688
0.07979791515414845,1.0001126319257232,14.806925317372054
0.08134796608082381,1.0011877438224337,14.814881834033454
0.07763546675040632,0.9986146909966764,14.795832461381275
0.07814917323964815,0.9989703352426416,14.798466903026428
0.08023611294153832,1.0004164478344133,14.809174183015767
0.08002077480957727,1.0002671357994597,14.808069008041347
0.07770664092033738,0.9986639580440803,14.796197435978245
0.08070259678276173,1.0007399767512108,14.811568590261762
0.07989929959119711,1.0001829166471272,14.807445599940198
0.08109783325782129,1.0010141740788299,14.813597596029851
0.07790278327574328,0.9987997411524611,14.797203282528391
0.07965913679474992,1.0000164318896863,14.806213167080715
0.07886115021164379,0.9994634535970089,14.802118911031055
0.08059310751752637,1.0006640312991353,14.811006559843822
0.08168066293764065,1.0014186522374398,14.81659014682662
0.08029198699138478,1.0004551936534014,14.80946095760244
0.07900070460486183,0.9995601381062935,14.80283484566032
0.08034029161637674,1.0004886916697049,14.809708886452837
0.08097581938920484,1.000929518317358,14.81297118986493
0.07871542981386272,0.9993625072065382,14.801371380843134
0.08006158699239765,1.0002954326061186,14.808278461140079
0.07753159682692065,0.9985427961785018,14.79529984212343
0.07966648127810709,1.000021522794228,14.806250854922395
0.07762585469216776,0.9986080376774927,14.795783172320732
0.0799008952385118,1.0001840228684855,14.807453788596384
0.08103748382815326,1.0009723014936465,14.813287765195257
0.07849350466002121,0.9992087902985234,14.800233000863834
0.07866633457995625,0.9993284992562512,14.801119536001611
0.07922646752809681,0.9997165684467028,14.803993116090922
0.08068342267410039,1.0007266765255902,14.81147016416549
0.07849488539901053,0.9992097465970871,14.800240083186525
0.07840168527256641,0.9991451983286713,14.799762032756336
0.07971762055839086,1.0000569712333596,14.806513276189872
0.07894719994830782,0.9995230685048362,14.802560354784319
0.08124526161931858,1.001116472496758,14.814354512826052
0.08125307483331404,1.0011218942651796,14.81439462798395
0.08153673437893381,1.0013187520160993,14.815851086520057
0.07961954970034184,0.9999889921323958,14.80601002957728
0.08145103185704604,1.0012592709816694,14.815411029228342
0.0779533071074882,0.9988347201828665,14.797462387167009
0.07942385129009936,0.9998533550239349,14.80500586227767
0.0798391441531106,1.000141213317274,14.807136893295155
0.07965669702113531,1.0000147407411257,14.8062006475281
0.08139882305415698,1.0012230376817803,14.815142958758011
0.08043879098627418,1.000557001927345,14.810214458265122
0.08045009823829491,1.0005648439134869,14.810272496572157
0.08006085159851403,1.0002949227194589,14.808274686982786
0.0790453974394374,0.99959110367185,14.803064133816864
0.08040308635493702,1.0005322398842165,14.810031193624791
0.0776738104055346,0.9986412323273637,14.796029082999405
0.07955612115254168,0.9999450282637353,14.805684557677075
0.07999506610624535,1.0002493112827082,14.807937069361907
0.0786038200908073,0.9992851975498264,14.800798860329719
0.07782951744370648,0.9987490193894426,14.79682755667657
0.08043914249326493,1.0005572457091658,14.810216262490576
0.08178199782952612,1.0014889943485539,14.817110514570198
0.07979308679847905,1.0001092847932531,14.806900539771812
0.08179366448697732,1.0014970931330855,14.81717042553453
0.08143834395892793,1.0012504653648222,14.815345881706829
0.08135535449422547,1.0011928711762235,14.81491976949747
0.08056492458362981,1.0006444835970978,14.810861894627527
0.07874640342375998,0.9993839630207246,14.801530269017961
0.08173305635447395,1.00145502076725,14.816859191499844
0.07966739541756879,1.0000221564412568,14.806255545789123
0.08047116008523306,1.0005794512260686,14.810380604253291
0.08110685259669033,1.0010204321680412,14.813643901403342
0.0815934727854058,1.0013581327209202,14.816142428772741
0.07926781321183969,0.9997452193786,14.804205248795872
0.07870144297841501,0.9993528184984,14.801299631846199
0.07822316981944066,0.9990215742652812,14.798846418428962
0.07817937614069642,0.998991248961173,14.798621807201648
0.07773099652936913,0.9986808176530338,14.796322331368692
0.07995844445563859,1.000223921082533,14.807749126781944
0.08177219064496949,1.0014821864274497,14.817060152613463
0.08078339060778134,1.0007960217727192,14.811983334889476
0.0804041963999021,1.000533009718569,14.810036891226591
0.07769394319767187,0.9986551684511228,14.796132322564521
0.07985329814771398,1.0001510255522756,14.807209528413381
0.08039347863355413,1.000525576796929,14.809981879524289
0.08034855993039244,1.0004944256454535,14.809751324908483
0.07778260840487362,0.9987165457248436,14.796587000184505
0.08025105371489923,1.0004268083557895,14.809250866265417
0.07855482692271139,0.9992512629240151,14.800547548774027
0.08146059301473542,1.0012659066387064,14.815460122318623
0.07949569858141543,0.999903149708208,14.805374517046122
0.07751222059288203,0.998529385257662,14.795200487713203
0.08168900957921726,1.0014244459128183,14.816633007217314
0.07871446432583011,0.9993618384080806,14.801366428117804
0.07756440107040931,0.9985655014713772,14.795468052092877
0.0789901306253756,0.9995528120329633,14.802780598372863
0.07952524831341268,0.999923630247654,14.805526141983108
0.07898338030552644,0.9995481351711104,14.802745967565945
0.08062719433630589,1.0006876744499644,14.811181532053594
0.07859997443320348,0.9992825338520333,14.800779133788371
0.08123364922513716,1.0011084144443048,14.814294891848263
0.0781119162833863,0.9989445376121933,14.798275822354846
0.08053483616419337,1.0006236146704584,14.81070744996363
0.0814285217408305,1.0012436486317744,14.815295448556846
0.07748838753223511,0.9985128898694102,14.795078281202388
0.0781808963831389,0.9989923016505172,14.798629604240611
0.08063226911267024,1.0006911944420251,14.811207581737667
0.08052633400912766,1.0006177177679079,14.810663808465502
0.07768226689892697,0.9986470859745267,14.796072447224686
0.0797105040416413,1.0000520381709788,14.806476757498531
0.07938547423022745,0.9998267583277326,14.80480894997056
0.07980712283360203,1.0001190149419932,14.806972568397281
0.07815127773417169,0.9989717924661528,14.798477696473077
0.07809884347307572,0.9989354858355428,14.798208776094542
0.07901753314199286,0.9995717976965248,14.802921180878517
0.07815570995395352,0.9989748614926731,14.798500428288916
0.07755610486852524,0.9985597592480102,14.7954255115663
0.08013868646309918,1.0003488911035876,14.808674153109884
0.08100895580404428,1.0009525083434592,14.813141306058217
0.08161911475150264,1.0013759306745755,14.81627409787092
0.07942724838422817,0.9998557093676214,14.805023292859556
0.0777617727124088,0.998702122163416,14.796480152924895
0.08111405326649951,1.0010254283975895,14.813680869816098
0.07957392585319441,0.9999573689395217,14.805775918493936
0.07938684143502833,0.9998277058381579,14.804815965039614
0.08051392611071864,1.0006091119924345,14.81060011904689
0.08073484196621601,1.0007623441981388,14.811734115338647
0.07979543964050731,1.00011091583863,14.806912613810717
0.08149753503017533,1.0012915456359375,14.815649807749274
0.08121127569228262,1.0010928892240127,14.814180021130943
0.0800486068447858,1.0002864328358323,14.808211845118498
0.07991874979959014,1.0001964010611895,14.807545416209486
0.07833414493677912,0.9990984240481096,14.799415608470508
0.07847528515163292,0.9991961715693625,14.800139546561185
0.0774835595187551,0.9985095483277198,14.795053525181332
0.07906154299789304,0.9996022904067083,14.803146966431939
0.07766609744712759,0.9986358933905263,14.795989531673191
0.07903933162183718,0.9995869008955243,14.803033014075675
0.08000645198202451,1.0002572053691396,14.80799550224616
0.07771887717496774,0.9986724282737244,14.796260183273466
0.07839309947671601,0.9991392522132911,14.799717994500572
0.07881383504035494,0.9994306753537175,14.801876185080824
0.08022930697204984,1.0004117283423748,14.809139251631825
0.08064213431830605,1.000698037231308,14.811258221635276
0.07956214004820619,0.9999492000236565,14.805715442223361
0.07905306415560688,0.9995964156757198,14.80310346681473
0.07945198439925392,0.9998728527396982,14.805150214640673
0.07936469198103305,0.9998123557696071,14.804702317552715
0.08104264074815745,1.0009758794800987,14.813314240301256
0.08049325257075185,1.0005947735607714,14.810494002914263
0.07913218232465782,0.9996512355819107,14.80350937744267
0.08011768475010317,1.0003343288525262,14.808566366507812
0.0798656336772909,1.0001595772177019,14.807272831868495
0.08160053767232478,1.0013630363901604,14.816178706189662
0.07811362624624393,0.9989457216178356,14.798284592229558
0.07839028507775786,0.99913730310163,14.79970355891668
0.0786805446140282,0.9993383423357352,14.801192429068012
0.08080661420762306,1.0008121320889976,14.81210255237772
0.07932596502363642,0.9997855176855158,14.804503614011056
0.07971530654669758,1.000055367192586,14.806501401736105
0.08127765670877318,1.0011389523839687,14.814520838702316
0.07964414150867637,1.0000060378326483,14.806136219833068
0.08038209809021726,1.0005176842905759,14.809923466171696
0.07919065351718582,0.9996917514100631,14.803809367250883
0.0792798596547646,0.9997535672439937,14.804267056170543
0.07862603371531926,0.9993005839734456,14.800912807021371
0.08109277591958104,1.0010106650500712,14.813571631669461
0.0792331528512377,0.9997212010569254,14.804027416337892
0.07914422685348949,0.9996595813362438,14.80357117209178
0.08107521975248434,1.0009984838176729,14.813481498709864
0.07812952903444265,0.9989567330300457,14.798366152998614
0.08173215366739871,1.0014543941620455,14.816854556083204
0.08029855990223969,1.0004597517322718,14.809494693553141
0.08108614903159522,1.0010060670095107,14.813537609313954
0.07929365627962971,0.9997631280246764,14.80433784362094
0.07862573738309277,0.9993003787152807,14.800911286954033
0.07891622183438483,0.9995016065837918,14.802401432445757
0.08052777570129281,1.0006187176905552,14.81067120865151
0.08013514033346114,1.000346432259278,14.808655953336348
0.07838662874859785,0.9991347709169871,14.79968480493477
0.08003780305348697,1.0002789421014158,14.808156398705279
0.07753273964273458,0.9985435871640657,14.795305702095739
0.08104513975859107,1.0009776133540376,14.813327069985228
0.0781337925185753,0.9989596851733282,14.798388019243422
0.07768757927977055,0.9986507632613172,14.796099688755971
0.07948385883240718,0.9998949438480562,14.805313765621307
0.0791190847400864,0.999642160235565,14.803442180366895
0.08057406502376796,1.0006508233707276,14.810908813070835
0.07831046948508387,0.9990820284054274,14.799294175526631
0.08129934857918594,1.0011540052808505,14.814632212161397
0.08121926250863877,1.0010984313288698,14.814221027128639
0.0811921745057554,1.0010796349083886,14.814081952075737
0.08013185547364857,1.000344154581765,14.808639094495861
0.07814762363139993,0.9989692622425993,14.798458955463165
0.0799160705101893,1.0001945435562756,14.8075316663594
0.0812245928346347,1.001102130094513,14.814248394208358
0.07804605729303357,0.9988989368613902,14.797938055760218
0.0775625218509846,0.9985642007651213,14.79545841598784
0.08152456995466334,1.0013103091959377,14.815788624976372
0.08058723138847917,1.0006599555805396,14.81097639709467
0.07933563154184653,0.9997922165907013,14.804553211548804
0.07813353643270156,0.998959507852804,14.798386705848058
0.07986319887319503,1.000157889272217,14.807260336922473
0.07807689502451681,0.9989202886409,14.79809621020932
0.07771980045127438,0.9986730673906964,14.796264917828674
0.08158465886116523,1.0013520150955668,14.816097170366161
0.08173395307791827,1.0014556432331552,14.816863796293894
0.08163058725105884,1.0013838937785393,14.816333008462252
0.08139164572201853,1.0012180566620865,14.81510610652437
0.08156997093922454,1.0013418204910614,14.816021750017908
0.08055736021142203,1.0006392370084125,14.810823066350569
0.08034278543838057,1.0004904211016359,14.809721686383803
0.08171827705451969,1.0014447616841367,14.816783298036798
0.07977089092720001,1.0000938982246703,14.806786638086065
0.07767486043919641,0.9986419591665514,14.796034467481565
0.07987361445538242,1.0001651099695956,14.80731378775962
0.08160769108155577,1.0013680015263422,14.816215438249419
0.08155911988380095,1.001334289048572,14.815966031669156
0.08088308302229687,1.0008651806845403,14.812495108982548
0.07765727127584356,0.9986297839188542,14.795944272025627
0.08173276183526057,1.001454816325073,14.816857679104858
0.07982824934820937,1.0001336605760909,14.807080983848437
0.08067889557757028,1.0007235363060507,14.811446925400302
0.08077910883664181,1.0007930515170227,14.811961354680939
0.07763784433062457,0.9986163367280501,14.7958446532486
0.08146642589978657,1.0012699548128385,14.815490072155825
0.07822720998985977,0.9990243719619181,14.798867140030445
0.07858805711625307,0.9992742793580788,14.800718003332248
0.08115630573977782,1.0010547460415362,14.813897796893619
0.07817713361909379,0.9989896961328537,14.798610305735554
0.07837261929185968,0.9991250687505617,14.799612948085333
0.08029493820370534,1.0004572402111491,14.80947610490826
0.08068955374065574,1.0007309293543036,14.81150163658456
0.08154291878316919,1.001323044380756,14.81588284212599
0.07923507452709747,0.999722532690655,14.804037275854554
0.07998903950293922,1.0002451329268915,14.807906140625487
0.07880215909481003,0.9994225868453426,14.801816288309253
0.07900948152086504,0.9995662191433873,14.802879873691877
0.07907502333071938,0.9996116305888959,14.803216125820608
0.07966419065315082,1.0000199350210857,14.80623910068699
0.0785658223873619,0.9992588787218772,14.800603949885437
0.0794166312026224,0.9998483511870749,14.804968815881635
0.08023046834394283,1.000412533675794,14.809145212323815
0.07808143568674103,0.9989234325948396,14.798119497601117
0.08017400506655761,1.0003733809349622,14.808855419724228
0.07983954875819343,1.000141493807789,14.807138969632529
0.08083469623593569,1.0008316130654786,14.812246711709943
0.08174670412338331,1.0014644944889697,14.816929274761625
0.08115514113465118,1.0010539379476664,14.813891817688953
0.07902906648941972,0.9995797886125363,14.80298035054684
0.08072191175108621,1.0007533748636297,14.811667740091623
0.07808294945585176,0.9989244807305764,14.798127261176036
0.07930377481560767,0.9997701400226172,14.80438975982066
0.07877066694775332,0.9994007709946815,14.801654737039497
0.08018534748291582,1.000381245865306,14.808913633182147
0.07888204656318036,0.9994779301775307,14.802226110193567
0.08123134459087485,1.0011068152242035,14.814283059299811
0.08105680513768918,1.000985707116202,14.81338695908874
0.08148607077818942,1.0012835889904532,14.815590942223125
0.07813703169223601,0.9989619280641965,14.798404632101386
0.08003710560621213,1.0002784585330706,14.808152819325445
0.08133918332592899,1.0011816488685152,14.814836739514433
0.07840927163076507,0.9991504523103386,14.79980094480651
0.07805636254575489,0.998906072078786,14.797990907111137
0.07857021754394908,0.999261922959092,14.800626494851503
0.07792781452336864,0.9988170708166182,14.797331651329712
0.07847538637545655,0.9991962416759739,14.800140065772348
0.07999845188337092,1.0002516587124255,14.807954445315454
0.08051179422295084,1.0006076333814393,14.810589176150204
0.0796709525009309,1.0000246220812283,14.806273798821199
0.08108132297336924,1.0010027184809949,14.813512832443852
0.08022891074125277,1.000411453583073,14.80913721799461
0.0788273753448662,0.9994400554782785,14.80194564618503
0.08055047035815978,1.0006344582846671,14.810787700499539
0.0791705618754203,0.9996778293349765,14.80370628524443
0.08164498189886184,1.0013938852458761,14.816406924439413
0.08087118999873077,1.000856929970578,14.812434054849366
0.07836193222006525,0.9991176675455322,14.799558132539179
0.08156768786375403,1.0013402358615489,14.816010026791067
0.07992921684502115,1.0002036577154725,14.807599132181096
0.08073641411141336,1.0007634347574919,14.811742185721624
0.08104455093937664,1.0009772048167411,14.813324047041892
0.08139969043516344,1.0012236396399783,14.815147412358801
0.07863929635468514,0.9993097705470503,14.800980839285439
0.0789479353304348,0.9995235779899087,14.802564127424898
0.08179986995138974,1.0015014008819585,14.817202292117567
0.08072228647908387,1.0007536348010013,14.811669663695296
0.07910261563438332,0.9996307488714389,14.803357686155938
0.07785379759904906,0.9987658281984503,14.796952070441804
0.07892875371980809,0.9995102887332835,14.802465722679077
0.08056792631737966,1.0006465655834897,14.810877302695719
0.08171108232380686,1.0014397674842441,14.816746352379564
0.08026870926845521,1.0004390515511101,14.809341483587279
0.08069855839266218,1.000737175485078,14.811547860014413
0.08078361069648833,1.0007961744480338,14.811984464702185
0.08164673690095915,1.001395103416999,14.816415936334648
0.07954020483554444,0.9999339965808041,14.805602887153453
0.08173354073868928,1.001455357005382,14.816861678876979
0.07815702685057169,0.9989757733605176,14.798507182349569
0.07966707543242815,1.0000219346395691,14.806253903799178
0.07954273490422885,0.9999357501765661,14.80561586952588
0.07890327130566872,0.9994926344754848,14.802334994810225
0.08137394715041761,1.0012057740796492,14.81501523305333
0.07889159507171438,0.9994845452658602,14.802275094702487
0.08022020585589809,1.0004054173519281,14.809092540622201
0.0780332219339014,0.9988900499038599,14.79787222881082
0.08138795423155819,1.0012154948024614,14.815087152488234
0.07807723885487483,0.9989205267086494,14.798097973587884
0.07913600297860504,0.9996538829373033,14.80352897934133
0.07777174997148532,0.9987090289205517,14.796531317088824
0.08100967332737981,1.0009530061665894,14.813144989711235
0.07941286555793603,0.999845741440309,14.804949494329195
0.0794321965228343,0.9998591386669398,14.805048681929339
0.07992667331973607,1.0002018943205908,14.807586079011461
0.0791138470941655,0.9996385310817727,14.803415308742617
0.08105531651969858,1.0009846742682882,14.813379316632084
0.07763001410081347,0.9986109167508767,14.795804501066955
0.08101186685054255,1.0009545280511254,14.81315625092309
0.08028477939887256,1.000450195469346,14.809423964189568
0.08106984228573591,1.0009947527269867,14.813453891028509
0.07922414991290601,0.9997149624548758,14.80398122516991
0.0784513377327916,0.9991795859639814,14.800016712677445
0.08117842077557688,1.0010700913020372,14.814011338261095
0.07890391778583551,0.9994930823541365,14.802338311317456
0.07995263646221536,1.000219894394912,14.80771932033618
0.0784115526008213,0.9991520320163751,14.799812644408707
0.08140059049536506,1.0012242642777616,14.815152033753577
0.07911324411131403,0.9996381132770746,14.803412215155824
0.08052000134767072,1.0006133255996617,14.810631303045344
0.08024689744295077,1.0004239262221628,14.809229534234783
0.07835438206748868,0.9991124388098125,14.799519406830484
0.07811020960841339,0.9989433558845343,14.79826706934787
0.07755354588738896,0.9985579880536491,14.795412389874977
0.07892420208572107,0.9995071353309393,14.802442372160602
0.0784168755301117,0.9991557184679657,14.79983994693164
0.07769123241841615,0.9986532920107842,14.79611842183409
0.08041194253277861,1.0005383818049955,14.810076650380257
0.07894536082546956,0.9995217943308224,14.802550919762583
0.08167162184303545,1.0014123765574463,14.816543720527376
0.07825015861921222,0.9990402633469431,14.79898484164366
0.08055525653690317,1.0006377779213074,14.810812268108789
0.08121714538390537,1.001096962238983,14.814210157353202
0.08014293680884538,1.0003518382509726,14.808695967155735
0.07984842360026236,1.00014764626888,14.807184513291523
0.07834988501880627,0.999109324464683,14.799496340934542
0.08036992172137249,1.0005092399412132,14.809860968310028
0.0813463303437387,1.0011866086698569,14.814873435430812
0.0800815499205561,1.000309274037225,14.808380914400583
0.08114084254492403,1.0010440165240693,14.813818407428805
0.08022798977373513,1.0004108149545807,14.809132491170237
0.08130639311356143,1.0011588938268179,14.814668381383001
0.07926217109068585,0.9997413095622762,14.80417630053045
0.07945302639308319,0.999873574903211,14.805155561189153
0.07919739030127941,0.9996964195644704,14.803843931098774
0.07902428966545322,0.9995764789672886,14.802955843921817
0.07952407245009142,0.9999228152638852,14.805520108389349
0.07812407415982926,0.9989529559508525,14.79833817648478
0.07750567533307987,0.998524855111487,14.795166926108553
0.0809099331505446,1.0008838080505265,14.812632947968812
0.08129621830173772,1.0011518330363247,14.814616140197938
0.08010370419132157,1.0003246350747512,14.808494614846815
0.07914763149896702,0.99966194045608,14.803588639726987
0.07964467157188755,1.0000064052467545,14.806138939808047
0.07869752980588496,0.999350107852988,14.8012795583039
0.0789498676957582,0.9995249167662549,14.802574040805892
0.08038690385219736,1.000521017120952,14.809948132862985
0.08026071620205424,1.0004335087625162,14.809300459017804
0.07976862277692912,1.0000923259163177,14.80677499875725
0.0808611253215659,1.0008499477141304,14.812382386928373
0.07751392638078716,0.9985305658816379,14.795209234357777
0.07933262564178106,0.9997901334946392,14.804537788682909
0.0774973434833316,0.998519088449231,14.795124203659817
0.08113151544652565,1.0010375447434108,14.813770521453355
0.07801405262422202,0.9988767775871549,14.797773918341512
0.07918595389716508,0.9996884948911287,14.80378525535604
0.08011588422337661,1.0003330804060289,14.808557125742976
0.0797887628881366,1.000106287363944,14.806878350861266
0.07825797139175308,0.9990456735654923,14.799024912918481
0.07784306101253104,0.9987583953761835,14.796897010829055
0.08162812084608459,1.0013821818324693,14.81632034360212
0.0810471667998014,1.0009790197665092,14.81333747663186
0.07951723224630303,0.9999180743731072,14.805485009961812
0.07870146723313874,0.9993528352996129,14.801299756266614
0.07840206769877281,0.9991454631797644,14.79976399429951
0.08100213142656476,1.0009477735510004,14.813106270813236
0.08054770237078943,1.0006325384465813,14.810773492350043
0.07820779191693326,0.9990109256014545,14.79876754707897
0.07934268537968174,0.999797104934534,14.804589403897936
0.07958525802008128,0.9999652234950361,14.805834067253137
0.07981699765676559,1.0001258604858776,14.807023243169759
0.08135892389288402,1.001195348249209,14.814938096443207
0.08121294322697094,1.0010940463348619,14.814188582595943
0.07913354798111684,0.999652181853142,14.803516383952156
0.07774147598092575,0.9986880718994011,14.796376070246373
0.07957990364705221,0.9999615122624227,14.805806592325036
0.08057559942501502,1.0006518876293853,14.810916689261695
0.0803346369584087,1.0004847702517303,14.809679863078552
0.07897276197880064,0.9995407784607048,14.802691493093013
0.08121840483106643,1.0010978361792418,14.814216623625862
0.07991970749470781,1.0001970650154561,14.80755033100988
0.08151625439574016,1.001304537753849,14.815745926629775
0.08081814866230573,1.0008201336887836,14.812161764429574
0.08008189410235557,1.0003095126796804,14.808382680808364
0.07935141535696472,0.9998031548842282,14.80463419642894
0.07893964853627022,0.9995178367749391,14.80252161475853
0.08171813225257908,1.0014446611700754,14.816782554463535
0.08083543049241759,1.000832122436666,14.812250481040687
0.08054845324190375,1.0006330592401262,14.810777346589203
0.07781825190272768,0.9987412205104299,14.796769784958686
0.07921326578875029,0.9997074203337631,14.803925382437667
0.0795970601405475,0.9999734038505291,14.805894627728389
0.07998651019156783,1.0002433793136196,14.807893160131377
0.07778295847279372,0.9987167880620363,14.796588795370111
0.08016278554399785,1.0003656012810815,14.808797837227676
0.0787049400348889,0.9993552409074193,14.801317570845988
0.07882405254641152,0.9994377535822067,14.801928600360236
0.0802240258907913,1.0004080662753339,14.809112146736483
0.07919024987926268,0.9996914717158557,14.80380729634252
0.0815947313753756,1.001359006294209,14.81614889148724
0.07969452529949801,1.0000409620358959,14.806394762270031
0.08139474766327671,1.001220209385184,14.815122033526363
0.0810297838524316,1.000966959102058,14.813248234386347
0.08003347439394301,1.0002759408708224,14.808134183539348
0.0789998475006578,0.9995595442684291,14.8028304484836
0.07975121028967964,1.000080255458396,14.806685644460043
0.08087094077582754,1.0008567570744071,14.812432775439111
0.07763446782092287,0.9986139995509559,14.795827339026825
0.07756824185717229,0.998568159886466,14.79548774657926
0.07815772346855837,0.9989762557248706,14.79851075514466
0.07835384080401558,0.9991120639676235,14.799516630624048
0.07773332553498581,0.9986824298683983,14.79633427454821
0.07833057176829203,0.999095949552473,14.799397281391244
0.0795882865487796,0.9999673226403646,14.805849607584129
